Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2019-07-22,54.62137581425281,54.727287760776555,54.10144644381275,54.399925231933594,287900,0.0,0
2019-07-23,54.659888755660646,55.690117112470254,54.25549802960913,55.60346221923828,522000,0.0,0
2019-07-24,55.536063018697334,56.60480545144912,55.42052438818296,56.585548400878906,640300,0.0,0
2019-07-25,57.769824952185246,58.06830370335123,56.72033965197095,57.46171951293945,708800,0.0,0
2019-07-26,57.45208701296318,58.67488203634086,57.22100977858531,58.63637161254883,703000,0.0,0
2019-07-29,58.57860086546878,58.86744924685669,58.00090410269297,58.15495681762695,394100,0.0,0
2019-07-30,57.7890818400487,58.24161330957525,57.73131069301131,58.16458511352539,563700,0.0,0
2019-07-31,58.37640936771717,58.79042674197029,57.04770236027912,57.375064849853516,965700,0.0,0
2019-08-01,57.29803701802585,57.7698255427035,56.16190049476008,56.27743911743164,992800,0.0,0
2019-08-02,55.978963538436496,56.60480481981053,55.07390420917734,55.526432037353516,471600,0.0,0
2019-08-05,54.46731218249243,55.950071791469874,53.196376424199265,53.677791595458984,578100,0.0,0
2019-08-06,54.05330278414818,54.88133758805408,53.706683222242745,54.82356643676758,530900,0.0,0
2019-08-07,53.88962248263876,55.4686638628848,53.485231776067074,55.32423782348633,562300,0.0,0
2019-08-08,55.89230460191162,56.26780787438838,55.32423451272953,55.76713562011719,597000,0.0,0
2019-08-09,55.66123138537833,56.12338957514851,55.016133053700685,55.372379302978516,294900,0.0,0
2019-08-12,54.65025412978771,55.33386653323984,54.18809595957781,54.69839859008789,357700,0.0,0
2019-08-13,54.65025245998487,55.80564968666055,54.573227937089975,55.45903015136719,300400,0.0,0
2019-08-14,54.332520143891905,54.73690715171061,53.55262619221887,53.61039733886719,288700,0.0,0
2019-08-15,53.87999250599406,54.1977283257776,53.331179429010476,53.45634841918945,358500,0.0,0
2019-08-16,53.61039561880512,54.69839497188161,53.61039561880512,54.45768737792969,271900,0.0,0
2019-08-19,55.42052037731707,55.42052037731707,54.80430582238748,55.045013427734375,178400,0.0,0
2019-08-20,54.71765700765794,55.06427288930135,54.42880493026166,54.486576080322266,246200,0.0,0
2019-08-21,55.006500680335236,55.266465323884965,54.60211001051129,54.83319091796875,244200,0.0,0
2019-08-22,54.881332837239185,55.237579057067094,54.4095443248402,54.70802307128906,255300,0.0,0
2019-08-23,54.57323114879517,54.717657187969245,53.109728398597824,53.32155227661133,382500,0.0,0
2019-08-26,53.908875627724704,54.04367129584874,53.38894633104071,53.62965393066406,442100,0.0,0
2019-08-27,54.07255389223512,54.51545498470499,53.39857189292083,53.75482177734375,413300,0.0,0
2019-08-28,53.360065820961125,54.22661476081249,53.360065820961125,54.043678283691406,239000,0.0,0
2019-08-29,54.621371331717455,55.21832518606277,54.621371331717455,55.12204360961914,177500,0.0,0
2019-08-30,55.50717865545493,55.74788627551691,55.07390420476201,55.372379302978516,289800,0.0,0
