Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2019-07-22,159.1822324487238,160.20671806434999,158.46703330069295,159.23056030273438,385700,0.0,0
2019-07-23,160.95093071777038,162.24603465893915,160.07141388929074,161.34719848632812,409400,0.0,0
2019-07-24,160.49669462929904,161.84012658675528,158.77632894989733,161.06692504882812,338700,0.0,0
2019-07-25,161.24089149667537,161.71448090918435,159.278901391068,159.69448852539062,444400,0.0,0
2019-07-26,162.19773250958113,164.1017203665287,160.4386987337763,163.15455627441406,628700,0.0,0
2019-07-29,163.09660062270876,163.09660062270876,161.33756650307316,161.8304901123047,499000,0.0,0
2019-07-30,160.72863304440642,164.25634512400134,159.79112873055203,164.0727081298828,405500,0.0,0
2019-07-31,163.33818744599512,164.43033507536623,161.30853543076572,162.58432006835938,419200,0.0,0
2019-08-01,163.51215748444045,164.75894841413256,161.34721096698405,162.47801208496094,707300,0.0,0
2019-08-02,158.505686916056,159.46252533523062,155.78015522072914,156.16676330566406,1392400,0.0,0
2019-08-05,153.60554923825373,153.8955016428475,149.3916313155132,150.7060546875,708000,0.0,0
2019-08-06,151.62423779488697,154.3690890612711,151.19897624000654,154.23377990722656,719900,0.0,0
2019-08-07,152.3007903244995,153.57656029817005,150.59008435647598,152.82269287109375,986800,0.0,0
2019-08-08,153.6152328565627,157.3072484701747,153.47992369266262,156.68869018554688,17655100,0.0,0
2019-08-09,155.5095673125446,158.38974280446325,153.8471890915692,156.60171508789062,739200,0.0,0
2019-08-12,156.12808457345017,158.09974880441223,155.4708729948558,156.75631713867188,556500,0.0,0
2019-08-13,156.88196723882723,160.76727869943866,156.30206252204874,159.15322875976562,750800,0.0,0
2019-08-14,156.9110045206621,158.07079952830966,154.7750367939396,155.47091674804688,491300,0.0,0
2019-08-15,155.76085359836048,157.33623563748395,154.94899864901672,156.3504180908203,470300,0.0,0
2019-08-16,157.49086555377326,158.81497800526802,157.2202472602395,158.5056915283203,463900,0.0,0
2019-08-19,160.71896810109806,160.71896810109806,158.56368139311655,160.00376892089844,382300,0.0,0
2019-08-20,159.2885618853309,160.17773843674934,158.12876702468034,159.24990844726562,423600,0.0,0
2019-08-21,160.72865206646173,161.3182165527054,160.04243186210917,160.3033905029297,271900,0.0,0
2019-08-22,160.6416619296388,161.18289852704717,158.97928395326088,159.33688354492188,295400,0.0,0
2019-08-23,158.66999846789088,159.16290721200266,154.72668427222257,155.17127990722656,498200,0.0,0
2019-08-26,156.40840131830913,157.25892443093136,153.86650640064428,155.31625366210938,395400,0.0,0
2019-08-27,156.71769676411418,157.72286327604886,155.68355122996715,157.16229248046875,517100,0.0,0
2019-08-28,156.44706365819314,157.77117626070248,155.2776090593873,157.37490844726562,389600,0.0,0
2019-08-29,159.2305982779684,160.33240577326575,158.20611241801046,159.78150939941406,376700,0.0,0
2019-08-30,161.11523158568446,161.97541431153567,158.2447310263358,159.19190979003906,499100,0.0,0
2019-09-03,158.15775317547187,158.55402094762292,155.00697458534333,155.85748291015625,459500,0.0,0
2019-09-04,157.6068647057148,157.91613645341766,156.12810892802594,157.50054931640625,304900,0.0,0
2019-09-05,158.93092618695712,163.24149881051358,158.93092618695712,163.05787658691406,562800,0.0,0
2019-09-06,163.28987828225283,163.96642411558264,162.46836360877847,163.1932373046875,441100,0.0,0
2019-09-09,163.33820685368897,163.8214559863922,161.1635857565245,162.30404663085938,363200,0.0,0
2019-09-10,162.31369851794838,162.31369851794838,159.34654217623643,160.66098022460938,469500,0.0,0
2019-09-11,161.02824789750255,162.0720676078665,159.50117914054,162.06239318847656,397700,0.0,0
2019-09-12,162.40068729306876,164.04373124234164,162.00441950158532,163.8311004638672,350000,0.0,0
2019-09-13,164.80728769705374,166.160379364254,164.09207367433754,165.1552276611328,398400,0.0,0
2019-09-16,164.6816398264505,166.6242960422707,164.12106905948895,165.783447265625,341200,0.0,0
2019-09-17,165.2615216448586,167.00120649222868,164.6622827719551,165.67710876464844,345700,0.0,0
2019-09-18,164.68160890204615,164.82657771645438,162.60364390837918,164.70094299316406,394800,0.0,0
2019-09-19,164.381989290407,165.22283787046686,160.9992461323494,161.0862274169922,489600,0.0,0
