Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2019-07-29,32.54498330633669,32.76936957779861,32.14109075679547,32.266746520996094,123400,0.0,0
2019-07-30,32.0692870431726,32.62576406438189,31.943631272950785,32.598838806152344,94400,0.0,0
2019-07-31,32.625756160373676,33.02067811266783,32.52702909616226,32.70653533935547,156500,0.0,0
2019-08-01,32.661660880076106,32.99375155998549,31.979528210010557,32.14108657836914,187800,0.0,0
2019-08-02,32.05133485291325,32.05133485291325,31.629490982117844,32.0064582824707,85100,0.0,0
2019-08-05,31.458952556158174,31.539731745657146,30.516530961245174,31.01915740966797,137200,0.0,0
2019-08-06,31.073008422110988,31.315345994523142,30.624235900724614,31.15378761291504,75500,0.0,0
2019-08-07,30.534483222292195,30.893499190448768,30.345999582220294,30.830671310424805,77200,0.0,0
2019-08-08,31.108919311861786,31.405110898135362,31.081994049060018,31.1717472076416,124500,0.0,0
2019-08-09,31.108911566870297,31.32432388724518,30.848622678377268,31.162765502929688,186400,0.0,0
2019-08-12,30.938381439633044,30.983258010944006,30.71399515921531,30.776823043823242,118200,0.0,0
2019-08-13,30.81303995305784,31.474030428153785,30.523290798333104,31.030353546142578,87600,0.3,0
2019-08-14,30.441794090911465,30.60477839788792,29.86229586792046,30.070552825927734,153300,0.0,0
2019-08-15,30.10677632242555,30.242597747618294,29.663095993667262,29.826080322265625,99800,0.0,0
2019-08-16,29.970955061787834,30.650055283315496,29.970955061787834,30.622892379760742,69600,0.0,0
2019-08-19,31.030351276832604,31.102786833175244,30.758711895903982,30.767765045166016,64700,0.0,0
2019-08-20,30.604781065516413,30.659110323938062,30.360304583742238,30.45085334777832,103100,0.0,0
2019-08-21,30.776821820981244,30.81303787231445,30.45085318040734,30.813037872314453,122000,0.0,0
2019-08-22,30.94886191433082,31.093736494192115,30.65005615044552,30.75871467590332,117000,0.0,0
2019-08-23,30.695331592311398,30.903588580430835,29.58160418224297,29.654043197631836,146900,0.0,0
2019-08-26,30.016228941166613,30.11582739815542,29.690260306418995,30.097721099853516,72600,0.0,0
2019-08-27,30.287868464419,30.46896253504769,29.400511317828716,29.563495635986328,90100,0.0,0
2019-08-28,29.454834239033957,30.133934346880718,29.454834239033957,29.961896896362305,78500,0.0,0
2019-08-29,30.224488503413912,30.604782973831654,30.224488503413912,30.423688888549805,71400,0.0,0
2019-08-30,30.550452455074797,30.63194460818102,30.197317488893265,30.31502914428711,65400,0.0,0
2019-09-03,29.989061504479068,30.034334156765972,29.53632807344613,29.744585037231445,69200,0.0,0
2019-09-04,29.699310339509164,29.99811604137106,29.699310339509164,29.87135124206543,63600,0.0,0
2019-09-05,30.287869716075292,31.003189424874297,30.242597060067737,30.514236450195312,60500,0.0,0
2019-09-06,30.867368002769386,30.867368002769386,30.405581384960733,30.514236450195312,148600,0.0,0
2019-09-09,30.849257058275903,31.446865075112253,30.631946936198382,31.301990509033203,96100,0.0,0
2019-09-10,31.356325478819624,31.64607466376174,31.184284525578352,31.446870803833008,124800,0.0,0
2019-09-11,31.501189402403853,32.04446807665092,31.12089156716565,31.944866180419922,94900,0.0,0
2019-09-12,31.781878902911853,32.524361299899496,31.664170722129818,32.32516098022461,138100,0.0,0
2019-09-13,32.56964665590365,32.90466845366807,32.2527311571905,32.64208221435547,116700,0.0,0
2019-09-16,32.4157201567054,32.768851758536336,32.32517483206049,32.4881591796875,59900,0.0,0
2019-09-17,32.33422023033173,32.660188847430426,32.098800370250395,32.58775329589844,134500,0.0,0
2019-09-18,32.479099796261536,32.777905559376485,32.26178965407106,32.66925048828125,202900,0.0,0
2019-09-19,32.7145161727854,33.02237502032919,32.44287682591304,32.560585021972656,119100,0.0,0
2019-09-20,32.55153514707589,32.66019020593434,31.990146646544847,32.1350212097168,259800,0.0,0
2019-09-23,32.02636650619938,32.21651719942198,31.673234932344133,31.990150451660156,71900,0.0,0
2019-09-24,30.813039443630238,30.813039443630238,29.49105851529447,29.826080322265625,312600,0.0,0
2019-09-25,29.943787033477744,30.423683335918675,29.72647693406673,30.351247787475586,544400,0.0,0
2019-09-26,30.867369399391485,31.220500967943316,30.55045733891738,30.641002655029297,474300,0.0,0
2019-09-27,31.10278335011726,31.193332103008082,30.713432347891086,30.885473251342773,367600,0.0,0
2019-09-30,30.94885734614559,31.111841656192667,30.47801416757425,30.523286819458008,280600,0.0,0
2019-10-01,30.677222351233084,30.85831643864986,30.070557676499234,30.251651763916016,156100,0.0,0
2019-10-02,29.98000772759101,30.324086095110754,29.889458970832187,30.287866592407227,192200,0.0,0
2019-10-03,30.124886601724747,30.677222007825875,29.826080842719588,30.16110610961914,110600,0.0,0
2019-10-04,30.106772187256063,30.505176350174345,29.916624981368827,30.31502914428711,363100,0.0,0
2019-10-07,30.097719384336536,30.550452805884976,30.07960963298477,30.287866592407227,141700,0.0,0
2019-10-08,30.088663071948755,30.088663071948755,29.626876497309542,29.798913955688477,171500,0.0,0
2019-10-09,30.02528294357368,30.02528294357368,29.726480655951747,29.771753311157227,64100,0.0,0
2019-10-10,29.817027870996082,30.11583017770472,29.7717552128987,29.916629791259766,166900,0.0,0
2019-10-11,30.29692286237934,30.496126693689813,30.061502978716074,30.079612731933594,170000,0.0,0
2019-10-14,29.83513242193054,30.01622647682043,29.708367619732158,29.789859771728516,75500,0.0,0
2019-10-15,29.807965243830406,30.278808391884322,29.74458284448485,30.088661193847656,108600,0.0,0
2019-10-16,30.034331622068816,30.305974421029312,30.016225325947676,30.260698318481445,161400,0.0,0
2019-10-17,30.5957263737728,31.40159133561704,30.22448509514516,30.831146240234375,189900,0.0,0
2019-10-18,30.586672521351876,30.74965684897504,30.44179794725154,30.650054931640625,127800,0.0,0
2019-10-21,30.831147992932106,31.53741454063087,30.740602682395384,31.5102481842041,226500,0.0,0
2019-10-22,31.347262126755215,31.609848348491408,31.184277813545304,31.292936325073242,118300,0.0,0
2019-10-23,31.2657706576128,31.49213738048363,30.9850781318655,31.211444854736328,89800,0.0,0
