Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2019-07-22,6.946415632521864,6.970096383608889,6.946415632521864,6.962202548980713,2400,0.0,0
2019-07-23,7.033245627888704,7.033245627888704,7.0095648765563965,7.0095648765563965,2300,0.0,0
2019-07-24,6.97799029051415,7.0095648765563965,6.97799029051415,7.0095648765563965,3200,0.0,0
2019-07-25,7.033245020085338,7.135862604053948,7.033245020085338,7.049032688140869,17700,0.0,0
2019-07-26,7.120075963552833,7.120075963552833,7.025351457159213,7.041139125823975,11700,0.0,0
2019-07-29,7.04113919316879,7.056926109187069,7.025351524353027,7.025351524353027,6600,0.0,0
2019-07-30,7.009564593884829,7.033245344262174,6.946415424346925,6.946415424346924,3800,0.0,0
2019-07-31,6.946415546431257,6.954309380961601,6.796435701544701,6.835904121398926,19400,0.0,0
2019-08-01,6.828010350859388,6.828010350859388,6.812223434448242,6.812223434448242,6300,0.0,0
2019-08-02,6.8911593895372665,6.8911593895372665,6.812223303404991,6.851691722869873,1900,0.0,0
2019-08-05,6.749073602053683,6.749073602053683,6.433327023989532,6.567519187927246,19200,0.0,0
2019-08-06,6.528052265583336,6.551733016967773,6.528052265583336,6.551733016967773,9000,0.0,0
2019-08-07,6.378072141737035,6.528051983894287,6.346497556987742,6.488583564758301,10300,0.0,0
2019-08-08,6.4885839087884545,6.575413833253435,6.4885839087884545,6.52805233001709,3300,0.0,0
2019-08-09,6.480689667267144,6.5359450018409975,6.472795832957314,6.512264251708984,8800,0.0,0
2019-08-12,6.504370491285657,6.6306688304877115,6.504370491285657,6.559626579284668,1500,0.0,0
2019-08-13,6.630669032440867,6.630669032440867,6.48068993826982,6.50437068939209,4900,0.0,0
2019-08-14,6.520157721560318,6.535944636500058,6.401752471923827,6.401752471923828,18100,0.0,0
2019-08-15,6.401752471923827,6.401752471923827,6.401752471923827,6.401752471923828,100,0.0,0
2019-08-16,6.409646920135619,6.472796091542079,6.409646920135619,6.425434589385986,2000,0.0,0
2019-08-19,6.50437034243006,6.512264176648905,6.433327340055387,6.464901924133301,3100,0.0,0
2019-08-20,6.5280518409835855,6.5280518409835855,6.4570088386535645,6.4570088386535645,900,0.0,0
2019-08-21,6.528051920328642,6.528051920328642,6.488583501576972,6.512264251708984,2200,0.0,0
2019-08-22,6.496476842620124,6.599094434354996,6.425434589385985,6.425434589385986,2500,0.0,0
2019-08-23,6.425434589385985,6.457009175089215,6.425434589385985,6.425434589385986,1800,0.0,0
2019-08-26,6.52015842323434,6.630669098097542,6.480690002441406,6.480690002441406,5800,0.0,0
2019-08-27,6.457008842711922,6.50437034243006,6.393859674556093,6.464901924133301,5900,0.0,0
2019-08-28,6.433327466181663,6.4491151349288725,6.385965965534996,6.417540550231934,2800,0.0,0
2019-08-29,6.480689550822942,6.630668636027516,6.385965799199401,6.622775554656982,16700,0.0,0
2019-08-30,6.614881982545192,6.614881982545192,6.543838977813722,6.543838977813721,2600,0.0,0
2019-09-03,6.5438388998701935,6.599094234982086,6.480689730371608,6.488583564758301,10000,0.0,0
2019-09-04,6.630668985274144,6.670137405395508,6.630668985274144,6.670137405395508,12100,0.0,0
2019-09-05,6.741180757816062,6.764861509988002,6.48069022553211,6.709606170654297,15400,0.0,0
2019-09-06,6.709605816500962,6.709605816500962,6.591201309093473,6.599094390869141,11900,0.0,0
2019-09-09,6.678031172362609,6.685925006866455,6.654350421648564,6.685925006866455,6800,0.0,0
2019-09-10,6.717499464856623,6.756967883830837,6.646456461262532,6.733286380767822,4200,0.0,0
2019-09-11,6.788543085720878,6.8043300030675535,6.7175000756669725,6.7569684982299805,15300,0.0,0
2019-09-12,6.756967816514466,6.812223150849398,6.7490739822387695,6.7490739822387695,5800,0.0,0
2019-09-13,6.812223166454786,6.828010082244872,6.780648582077141,6.828010082244873,2900,0.0,0
2019-09-16,6.772754681363464,6.891159183419081,6.772754681363464,6.84379768371582,9000,0.0,0
2019-09-17,6.828009952743645,6.922734456877491,6.828009952743645,6.867478370666504,3300,0.0,0
2019-09-18,6.883266244199999,6.914840828920286,6.8516916594797115,6.875372409820557,4700,0.0,0
2019-09-19,6.956936963779514,6.956936963779514,6.868975964432592,6.924951076507568,9900,0.112,0
2019-09-20,6.900961525101405,6.900961525101405,6.868975639343262,6.868975639343262,400,0.0,0
2019-09-23,6.884968054642,6.900961378483111,6.820996284484863,6.820996284484863,10200,0.0,0
2019-09-24,6.852981963527634,6.980925499995269,6.836989402770996,6.836989402770996,2600,0.0,0
2019-09-25,6.860978831483987,7.0209082568768295,6.820996284484863,6.820996284484863,8000,0.0,0
2019-09-26,6.820995931335132,6.836989254348206,6.749027502983527,6.789010047912598,11000,0.0,0
2019-09-27,6.797007083892821,6.844986292971792,6.773017860655165,6.797007083892822,13200,0.0,0
2019-09-30,6.8050038907678365,6.9169541099969045,6.8050038907678365,6.844986438751221,10900,0.0,0
2019-10-01,6.860978750612683,6.868975412438981,6.805003643035888,6.805003643035889,1200,0.0,0
2019-10-02,6.741031829863688,6.924950475052497,6.741031829863688,6.749027729034424,13200,0.0,0
2019-10-03,6.7810140299542905,6.852982465136018,6.7810140299542905,6.813000679016113,2400,0.0,0
2019-10-04,6.9089580610227905,6.9089580610227905,6.828992966785894,6.900961399078369,1300,0.0,0
2019-10-07,6.836989903208793,6.860979127401474,6.813000679016113,6.813000679016113,4700,0.0,0
2019-10-08,6.765021096508044,6.805003643035888,6.765021096508044,6.805003643035889,200,0.0,0
2019-10-09,6.988922418368882,7.020908303660588,6.757024559353098,6.773017883300781,3900,0.0,0
2019-10-10,6.876972155325099,6.876972155325099,6.781013737485739,6.820996284484863,7900,0.0,0
2019-10-11,6.980925831002242,7.028905040754399,6.797007179260254,6.99691915512085,35700,0.0,0
2019-10-14,6.99691915512085,6.99691915512085,6.884968174101596,6.99691915512085,6800,0.0,0
2019-10-15,7.052894339803694,7.132859436045129,7.020908453827855,7.116866111755371,30900,0.0,0
2019-10-16,7.116865883793516,7.196830977473573,7.116865883793516,7.156848430633545,13800,0.0,0
2019-10-17,7.132859003225091,7.188834109635335,7.132859003225091,7.172841548919678,12500,0.0,0
2019-10-18,7.196831226348877,7.196831226348877,7.156848678126203,7.196831226348877,18000,0.0,0
2019-10-21,7.2048277626110595,7.228816986083984,7.196831100585529,7.228816986083984,6000,0.0,0
2019-10-22,7.212824094614265,7.252805877705223,7.172841548919679,7.172841548919678,10500,0.0,0
2019-10-23,7.204827765983843,7.212824428013117,7.124862670898438,7.1248626708984375,4000,0.0,0
2019-10-24,7.204827432954622,7.244809978649209,7.156848225600392,7.172841548919678,4500,0.0,0
2019-10-25,7.252806003564886,7.268799327161708,7.244810104370117,7.244810104370117,2500,0.0,0
2019-10-28,7.1168657598308895,7.188834190368652,7.1168657598308895,7.188834190368652,10300,0.0,0
2019-10-29,7.1808376536961,7.188834315584836,7.148851768744809,7.156848430633545,3100,0.0,0
2019-10-30,7.196831100585529,7.228816986083984,7.164845215087073,7.228816986083984,7500,0.0,0
2019-10-31,7.196830896183292,7.244810104370117,7.16484501159329,7.244810104370117,4300,0.0,0
2019-11-01,7.308781748146415,7.324774308865195,7.2208199950804195,7.276795864105225,7300,0.0,0
2019-11-04,7.348763862709653,7.37275384877533,7.212824421355797,7.332771301269531,12200,0.0,0
2019-11-05,7.2368136252790825,7.356760504868972,7.2368136252790825,7.252806186676025,14000,0.0,0
2019-11-06,7.268799655499592,7.308782203694052,7.268799655499592,7.300785541534424,1200,0.0,0
2019-11-07,7.31677770614624,7.3727535756219735,7.284791821847379,7.31677770614624,45600,0.0,0
2019-11-08,7.308782203694052,7.332771427569256,7.300785541534424,7.300785541534424,7400,0.0,0
2019-11-11,7.316778103250002,7.316778103250002,7.260802993339965,7.300785541534424,21800,0.0,0
2019-11-12,7.284792171054207,7.348763942718506,7.284792171054207,7.348763942718506,7900,0.0,0
