Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2019-09-27,20.643507732840103,20.643507732840103,20.47835904098752,20.569190979003906,6105500,0.0,0
2019-09-30,20.59396501105826,20.750854545412945,20.577449825871003,20.684795379638672,1281500,0.0,0
2019-10-01,20.684795379638672,20.709568157419554,20.626993806458024,20.684795379638672,983100,0.0,0
2019-10-02,20.72608435776954,20.72608435776954,20.626994816767354,20.67654037475586,362200,0.0,0
2019-10-03,20.684794648677254,20.767368996720766,20.643508262142845,20.759111404418945,369500,0.0,0
2019-10-04,20.767369462698298,20.808657425133816,20.726083075237508,20.73434066772461,329800,0.0,0
2019-10-07,20.759113098281084,20.76737069125669,20.693053929451047,20.742599487304688,466500,0.0,0
2019-10-08,20.742599509511198,20.849945068359375,20.73434191652675,20.849945068359375,404100,0.0,0
2019-10-09,20.849945068359375,20.882975440297166,20.808658678411955,20.849945068359375,169200,0.0,0
2019-10-10,20.849943812594606,20.866458997568817,20.726083075237508,20.73434066772461,231700,0.0,0
2019-10-11,20.76736836553368,20.783883549635373,20.701309204101562,20.701309204101562,184900,0.0,0
2019-10-14,20.75085300079854,20.800398552672323,20.726081799836276,20.79214096069336,118400,0.0,0
2019-10-15,20.792142187807126,20.833428575163964,20.742598207983978,20.800399780273438,164500,0.0,0
2019-10-16,20.83342734561355,20.83342734561355,20.742596983794204,20.79214096069336,178400,0.0,0
2019-10-17,20.783881549288523,20.833425521850586,20.76736636677634,20.833425521850586,164300,0.0,0
2019-10-18,20.84168753188358,20.84168753188358,20.77562836280371,20.783885955810547,31400,0.0,0
2019-10-21,20.808654365666765,20.816910381965272,20.767366409301758,20.767366409301758,246300,0.0,0
2019-10-22,20.808656144651287,20.808656144651287,20.77562577673543,20.79214096069336,135100,0.0,0
2019-10-23,20.80865745376017,20.87471661877315,20.794619704010255,20.841686248779297,153500,0.0,0
2019-10-24,20.866458921883414,20.97380447387695,20.84994373696911,20.973804473876953,123200,0.0,0
2019-10-25,20.940775679023062,20.9820620663341,20.89123012428015,20.973804473876953,170500,0.0,0
2019-10-28,20.949031913704708,20.990318298339844,20.84994238561592,20.990318298339844,327000,0.0,0
2019-10-29,20.924257956644748,21.023345904164838,20.924257956644748,21.002702713012695,161300,0.0,0
2019-10-30,20.98371338595153,21.180238723754883,20.932517259724282,21.180238723754883,400300,0.0,0
2019-10-31,21.077023027602078,21.320616504354884,21.056379832956882,21.246299743652344,1894700,0.0,0
2019-11-01,21.147211342838652,21.180240138594215,21.0646369909876,21.097665786743164,90900,0.0,0
2019-11-04,21.08940659164496,21.11417779098584,21.015089843673262,21.068761825561523,121600,0.0,0
2019-11-05,21.056381732456042,21.07702492896346,21.0150953394412,21.05225372314453,85100,0.0,0
2019-11-06,21.048120912850074,21.138952853531,21.015092118495453,21.08940887451172,250700,0.0,0
2019-11-07,21.06380966852429,21.130694115322036,20.973803019465077,21.1224365234375,101400,0.0,0
2019-11-08,21.091885785447587,21.21244380455086,21.06793986897323,21.166202545166016,91900,0.0,0
2019-11-11,21.205012181108046,21.221527365900346,21.168679089559916,21.171981811523438,22200,0.0,0
2019-11-12,21.163724219127285,21.221527365900346,21.14721060930969,21.171981811523438,39500,0.0,0
2019-11-13,21.171982545911636,21.171982545911636,21.056379398305022,21.097665786743164,66700,0.0,0
2019-11-14,21.10592133966843,21.138951707206573,21.06463495522036,21.1224365234375,100600,0.0,0
